Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2010-03-09,6.711474895477295,6.771059980948153,6.557094807948825,6.569734007625535,920259200
2010-03-10,6.7662434577941895,6.785503798800632,6.716890441136493,6.735849437521882,596218000
2010-03-11,6.786104202270508,6.786104202270508,6.720500681241713,6.73825630633149,405700400
2010-03-12,6.819209098815918,6.85321443555439,6.793629358308343,6.84238049293303,416323600
2010-03-15,6.736149311065674,6.786103803657306,6.628112861846316,6.78249329387738,493502800
2010-03-16,6.754506587982178,6.770456154901569,6.696125290810637,6.746381534015936,446908000
2010-03-17,6.744576930999756,6.814694606763891,6.718997592087978,6.768049669941151,450956800
2010-03-18,6.760526180267334,6.771058777827615,6.699135046559087,6.7439739223481565,342109600
2010-03-19,6.688301086425781,6.778280980574283,6.657605320601596,6.764738955477245,559445600
2010-03-22,6.763535976409912,6.801153431495038,6.6251054774418225,6.634735648802588,456419600
2010-03-23,6.872174263000488,6.884813864251339,6.743975003927867,6.790319404928508,602431200
2010-03-24,6.90256929397583,6.927547152525729,6.846594718962101,6.850507378399074,597780400
2010-03-25,6.820713043212891,6.950717936896663,6.808675329838744,6.949212820932059,542284400
2010-03-26,6.948612213134766,6.980210007520138,6.877891847613057,6.889929561808852,640875200
2010-03-29,6.99345064163208,7.037989380265627,6.97027924734253,7.011808557447748,540744400
2010-03-30,7.0975751876831055,7.146628475945356,7.049425129865078,7.120145502173249,527310000
2010-03-31,7.071994781494141,7.120446179447473,7.055744670879282,7.086741383209761,430659600
2010-04-01,7.101183891296387,7.184241685921557,7.004282729107601,7.144518847040459,603145200
2010-04-05,7.177021503448486,7.177623389132307,7.065073177014872,7.071393378487838,684507600
2010-04-06,7.208620071411133,7.229685266675465,7.132182197041003,7.168294534341066,447017200
2010-04-07,7.240520477294922,7.280244135642127,7.182138359554928,7.208921875277468,628502000
2010-04-08,7.220959186553955,7.268807898550806,7.163480302506683,7.235704985713269,572989200
2010-04-09,7.276329040527344,7.279339272039838,7.236304854477477,7.265495903575947,334182800
2010-04-12,7.29137659072876,7.314849326294992,7.276931335866091,7.288667703649207,333026400
2010-04-13,7.295590400695801,7.306725688603771,7.255866745708812,7.278437862599847,306210800
2010-04-14,7.3936967849731445,7.397308099689961,7.34494564346777,7.381358528150266,404076400
2010-04-15,7.490895748138428,7.494205716586354,7.38827627964194,7.396401332076263,376784800
2010-04-16,7.445157527923584,7.55770776996145,7.359390804143051,7.480366644408584,750545600
2010-04-19,7.435223579406738,7.459900084684891,7.2757271145079185,7.434019808242655,566924400
2010-04-20,7.360595226287842,7.500831425948525,7.311542731060051,7.479464878397467,738326400
2010-04-21,7.800863265991211,7.831859982136367,7.695836205437468,7.788223664501901,982391200
2010-04-22,8.019041061401367,8.027467461786438,7.709979563470833,7.7713711055477255,793424800
2010-04-23,8.150249481201172,8.190875566097228,8.034991166527515,8.064783307350293,796955600
2010-04-26,8.110224723815918,8.199301402640431,8.070801609611443,8.181847519754086,479068800
2010-04-27,7.8857245445251465,8.060267355468516,7.839982844819714,8.043114017182578,709343600
2010-04-28,7.872483253479004,7.944707111131924,7.716297564178301,7.922137607632253,758402400
2010-04-29,8.084342956542969,8.125269572207047,7.8848222899416935,7.915216308874787,558840800
2010-04-30,7.857137203216553,8.14242379034776,7.854429119382167,8.104505795152113,542463600
2010-05-03,8.01542854309082,8.061472393629476,7.911003391538449,7.9398939028052595,454342000
2010-05-04,7.78461217880249,7.923344036694668,7.726532210770476,7.911307124840781,723819600
2010-05-05,7.703657627105713,7.76835911765451,7.485177996325525,7.61458097742312,883103200
2010-05-06,7.410548686981201,7.771671275360823,5.996149002978809,7.6386577471224,1285860800
2010-05-07,7.097875595092773,7.420178587065085,6.7773790639748865,7.334111334684138,1676018400
2010-05-10,7.643472671508789,7.663334901708025,7.479161875971379,7.530923248056316,984306400
2010-05-11,7.719610691070557,7.821025628010893,7.538447097149833,7.578771835473034,848906800
2010-05-12,7.887232780456543,7.918530041325258,7.785215940602249,7.801465251512623,654379600
2010-05-13,7.774980068206787,7.974801252524399,7.7159960869386515,7.9212342412938455,599712400
2010-05-14,7.638359069824219,7.7184082904403475,7.50835492475292,7.6786846230938925,759362800
2010-05-17,7.650395393371582,7.70937939950634,7.454485980807486,7.664840652895,762834800
2010-05-18,7.59442138671875,7.780700620547908,7.531224181830003,7.733453791019478,782678400
2010-05-19,7.47344446182251,7.611273089169083,7.368418207233664,7.508353032987832,1025726800
2010-05-20,7.155055046081543,7.338324846916724,7.108409299785181,7.279039499202624,1282915200
2010-05-21,7.292282581329346,7.357886531492768,6.96215502466848,7.00639242905237,1223891200
2010-05-24,7.425896167755127,7.550484109671138,7.410849827298243,7.441545197559516,754238800
2010-05-25,7.3795552253723145,7.425898838519911,7.137000801268857,7.2029053069142215,1048006400
2010-05-26,7.346147537231445,7.587498880664425,7.335313594665235,7.525806801985404,850654000
2010-05-27,7.624215126037598,7.640466045908279,7.49661852510073,7.541457820846373,666282400
2010-05-28,7.730442047119141,7.806278027407442,7.624211245078362,7.805977486392864,815614800
2010-06-01,7.849313259124756,8.003091449212699,7.793038147940064,7.815006575607737,876472800
2010-06-02,7.943205833435059,7.968784771968974,7.83426612182602,7.9609602573604255,688548000
2010-06-03,7.918227672576904,7.99135477810353,7.836673363440892,7.9802194905651245,650106800
2010-06-04,7.702757358551025,7.881512593538934,7.662733164073048,7.770467492201204,758304400
2010-06-07,7.5516862869262695,7.798754313054048,7.539949115257963,7.772874034350128,886942000
2010-06-08,7.503238677978516,7.637757358183465,7.392494087988883,7.620904553721893,1000770400
2010-06-09,7.31876277923584,7.580578259281095,7.297397040464219,7.567637313847886,854630000
2010-06-10,7.538744926452637,7.552888031197359,7.288666709073556,7.36811399280604,776356000
2010-06-11,7.629029750823975,7.63956235090279,7.444254821631742,7.470135108359317,545759200
2010-06-14,7.65220308303833,7.798758701404645,7.644078024191536,7.702760701211218,602960400
2010-06-15,7.815006256103516,7.819821341815822,7.688914011562577,7.693127211560845,585074000
2010-06-16,8.042515754699707,8.057562096809004,7.843295563624931,7.85743947878546,783678000
2010-06-17,8.181550979614258,8.212547708610888,8.110228689875427,8.143331618200607,872855200
2010-06-18,8.247751235961914,8.275739322093672,8.16800339170237,8.192981245824896,784621600
2010-06-21,8.130387306213379,8.396414368636755,8.08705233749172,8.356690714274047,776490400
2010-06-22,8.241132736206055,8.304931022755104,8.170413164867014,8.190274592345178,717262000
2010-06-23,8.154461860656738,8.26550776726282,8.062074411409375,8.263100224377823,768457200
2010-06-24,8.095176696777344,8.221569461580499,8.068091844103295,8.155362847518427,714277200
2010-06-25,8.02596378326416,8.133398398453275,7.999180264749842,8.127078998825414,549942400
2010-06-28,8.074110984802246,8.11774729163325,7.96035701031911,8.032882220516004,584948000
2010-06-29,7.709076404571533,7.956445795856145,7.6528012984368186,7.9483199373207425,1133344800
2010-06-30,7.5694427490234375,7.763245133552295,7.523701040482846,7.725327135955647,739452000
2010-07-01,7.477658271789551,7.667850173181133,7.3193663188916736,7.652803027665234,1022896000
2010-07-02,7.431314468383789,7.551387873779951,7.318763430161895,7.538145582500732,693842800
2010-07-06,7.482170581817627,7.60766012179175,7.407838910555691,7.553492021289863,615235600
2010-07-07,7.784311771392822,7.787322004201004,7.515877917039111,7.538146086112127,654556000
2010-07-08,7.766858100891113,7.91160883794627,7.670558773865344,7.898969234862178,738144400
2010-07-09,7.8128981590271,7.82132375339012,7.67868008817454,7.730741984406966,433322400
2010-07-12,7.7427849769592285,7.880011765664641,7.669657839562403,7.780101104027024,562878400
2010-07-13,7.577569007873535,7.715999534114402,7.415966279023438,7.713592794385776,1190924000
2010-07-14,7.605555057525635,7.697942517959043,7.493306169471979,7.504742803146172,812047600
2010-07-15,7.567037105560303,7.733153591652803,7.442148597152368,7.470135888971841,824866000
2010-07-16,7.52039098739624,7.672965419201792,7.4755517013680315,7.619097846313121,1039858400
2010-07-19,7.39038610458374,7.519789139477913,7.210427073773868,7.519789139477913,1024478000
2010-07-20,7.580276012420654,7.610670840643361,7.222764720591628,7.309735201473795,1074950800
2010-07-21,7.650998592376709,7.979319725913943,7.643776764961335,7.9775140681635985,1185671200
2010-07-22,7.794841766357422,7.824333356251535,7.683194000005423,7.75451623600139,645318800
2010-07-23,7.822526454925537,7.835767935605576,7.712383821843312,7.736759782211579,533388800
2010-07-26,7.802669048309326,7.827345562312115,7.755422218792782,7.8243361333378925,420551600
2010-07-27,7.947118282318115,7.9687853669584126,7.833364279888446,7.850517622941214,584771600
2010-07-28,7.8532233238220215,8.004594740023142,7.831857590350898,7.934777617432572,519985200
2010-07-29,7.767456531524658,7.90408134688602,7.706969038351069,7.845700051496573,643806800
2010-07-30,7.7415771484375,7.815306133178829,7.6708567884250165,7.700650530531496,448210000
2010-08-02,7.880008697509766,7.902277666449719,7.812900446025046,7.837576957940755,428055600
2010-08-03,7.882419109344482,7.922443320504817,7.806884429953274,7.8547331586325955,417653600
2010-08-04,7.914020538330078,7.953141532681586,7.833670742627001,7.90980733508901,420375200
2010-08-05,7.875494956970215,7.920033698440121,7.84088692848335,7.876397383793321,289097200
2010-08-06,7.8270463943481445,7.869177603792732,7.753015232180412,7.817716761098385,444897600
2010-08-09,7.8769965171813965,7.88903422785513,7.811392601180533,7.868870660683879,303128000
2010-08-10,7.806582927703857,7.837880997148457,7.7506083378601405,7.819824418622726,451920000
2010-08-11,7.529115676879883,7.694631005456664,7.51768065386379,7.685904065895542,620054400
2010-08-12,7.577268600463867,7.616690917555826,7.4066375811733245,7.423790925798971,534920400
2010-08-13,7.496315956115723,7.579975665764981,7.496014611443666,7.573054381337184,354869200
2010-08-16,7.452380657196045,7.523702929087676,7.421684477104912,7.450574999543625,318430000
2010-08-17,7.58268404006958,7.662733233334814,7.499324073564847,7.525807045137894,422640400
2010-08-18,7.615784645080566,7.6639346894023275,7.570945373345226,7.594418911700053,339696000
2010-08-19,7.519789218902588,7.628126252160517,7.483676874483278,7.608865906557766,426706000
2010-08-20,7.512564182281494,7.641364487888976,7.493303842849742,7.505041013983761,384230000
2010-08-23,7.397005081176758,7.583585614729562,7.380454431181911,7.577266217198027,414041600
2010-08-24,7.2203569412231445,7.312743587180717,7.181837058525557,7.302813678126913,602565600
2010-08-25,7.309434413909912,7.342538132291532,7.1382023267307035,7.163480726272653,596867600
2010-08-26,7.230891704559326,7.395503882998302,7.230891704559326,7.38647559444752,466505200
2010-08-27,7.271216869354248,7.301009818192549,7.088849468268297,7.275129529310922,548391200
2010-08-30,7.297698497772217,7.395502935577888,7.242927691166689,7.245335234471805,383289200
2010-08-31,7.315752029418945,7.359688872874989,7.232994771694886,7.278134582717207,420786800
2010-09-01,7.53333044052124,7.567335779204132,7.411451391611926,7.447262387501624,697037600
2010-09-02,7.588702201843262,7.588702201843263,7.480365181893571,7.561316803096327,415427600
2010-09-03,7.787321090698242,7.787621631792261,7.658821290531653,7.676576519067316,520788800
2010-09-07,7.7584309577941895,7.810191524375976,7.711484673557175,7.723221043719986,342557600
2010-09-08,7.912208557128906,7.95644595043037,7.797249996301886,7.817714109977001,526551200
2010-09-09,7.916723728179932,8.020546217001417,7.912209986434946,7.976008274599061,438575200
2010-09-10,7.926956653594971,7.959759031764132,7.866468328951971,7.920335909015458,387542400
2010-09-13,8.036195755004883,8.073511873687027,7.997676668222579,7.999481522165772,388780000
2010-09-14,8.066890716552734,8.100294173752632,7.990452825571416,8.011217484300374,408150400
2010-09-15,8.131889343261719,8.136705231311815,8.060266569022264,8.070198082523206,429368800
2010-09-16,8.322985649108887,8.325995077644418,8.110224274954044,8.132494046116975,652103200
2010-09-17,8.28687572479248,8.364817930050107,8.236017578033952,8.356692069631674,634477200
2010-09-20,8.52341079711914,8.539962254651423,8.301319760779654,8.308241045613636,658677600
2010-09-21,8.53966236114502,8.647397525757645,8.510170755830677,8.542371249469669,668074400
2010-09-22,8.659430503845215,8.666351786066926,8.498730271938149,8.507758555435295,585289600
2010-09-23,8.694642066955566,8.810201717695936,8.606769160115679,8.616699872982753,786116800
2010-09-24,8.796961784362793,8.833375476084326,8.743696896203062,8.790341843673337,649488000
2010-09-27,8.762053489685059,8.869487303589235,8.757539747509329,8.846917789124658,482834800
2010-09-28,8.632650375366211,8.780409723610603,8.275740934249395,8.780409723610603,1035042400
2010-09-29,8.647995948791504,8.721424391519902,8.606767986808265,8.643782749207094,469644000
2010-09-30,8.539061546325684,8.727146474971201,8.463827414150277,8.697052982818239,673391600
2010-10-01,8.50204086303711,8.624220416084155,8.46683095994187,8.611280278473632,448142800
2010-10-04,8.385281562805176,8.513479217992414,8.359099129178627,8.474358248860952,435302000
2010-10-05,8.695244789123535,8.710591670095518,8.480977483882741,8.486395259121672,501967200
2010-10-06,8.702765464782715,8.787027844735043,8.584497752548225,8.714803177228935,670868800
2010-10-07,8.703670501708984,8.741588500199954,8.634154706866056,8.737375299969205,408399600
2010-10-08,8.849621772766113,8.862561911020233,8.727141672643274,8.778600881075183,658403200
2010-10-11,8.888446807861328,8.945023278541179,8.865576750968373,8.869789952243487,427753200
2010-10-12,8.98414421081543,9.013034731119758,8.802077360450756,8.889951085871282,558544000
2010-10-13,9.032293319702148,9.087063318151518,9.022061261509215,9.034098977030313,630092400
2010-10-14,9.09759521484375,9.102409496669331,9.040115534539643,9.078936758875107,435296400
2010-10-15,9.471661567687988,9.4794860844934,9.175841474333518,9.251978032744283,922194000
2010-10-18,9.569766998291016,9.599859685375925,9.458119175563073,9.583910914798746,1093010800
2010-10-19,9.313667297363281,9.44246762814079,9.02868123711991,9.13039751386437,1232784000
2010-10-20,9.344965934753418,9.456914285391623,9.234824045142947,9.298922875364589,721624400
2010-10-21,9.314570426940918,9.471658581501188,9.232715576416997,9.400035788189191,551460000
2010-10-22,9.252877235412598,9.330217531971599,9.21766813049455,9.30102647992885,372778000
2010-10-25,9.294106483459473,9.377164303362,9.282068768871099,9.301630456870084,392462000
2010-10-26,9.270332336425781,9.321190470431507,9.198106859229103,9.234821885293467,392929600
2010-10-27,9.263710975646973,9.32600412969935,9.196601932944898,9.25829400494989,399002800
2010-10-28,9.185770988464355,9.268828814894825,9.055164989258502,9.267323698660107,551051200
2010-10-29,9.05756950378418,9.205028268515004,9.054258731032583,9.155373909511608,430511200
2010-11-01,9.153870582580566,9.196603666996054,9.094285500848946,9.094887386595444,423889200
2010-11-02,9.309754371643066,9.33473222671638,9.238734268901235,9.238734268901235,433930000
2010-11-03,9.413280487060547,9.415688030755716,9.28478065488193,9.370246045302402,508348400
2010-11-04,9.577888488769531,9.635367364013772,9.48038461886355,9.49302421774394,642488000
2010-11-05,9.543582916259766,9.617011374423747,9.532147889998237,9.569464004861667,361253200
2010-11-08,9.588422775268555,9.623030001492769,9.532448202522682,9.545689689396841,281758400
2010-11-09,9.511983871459961,9.669072825484115,9.4644365081295,9.661548852409311,383544000
2010-11-10,9.570669174194336,9.592938147774099,9.43584915021925,9.528838508067944,384227200
2010-11-11,9.529138565063477,9.581802361694216,9.456913080179225,9.479483393533222,361284000
2010-11-12,9.269729614257812,9.524622169054712,9.137318784555298,9.509575830864149,795846800
2010-11-15,9.239936828613281,9.345264402876971,9.21676463370157,9.28266990466457,403606000
2010-11-16,9.075927734375,9.256789968462733,9.00761491244129,9.200214319534126,657650000
2010-11-17,9.04312801361084,9.148154277691823,8.960671262624867,9.06419321393387,479449600
2010-11-18,9.281769752502441,9.319085870270516,9.169220316955816,9.184567200198373,494491200
2010-11-19,9.230612754821777,9.280869025309386,9.185773457780876,9.26792887942416,384843200
2010-11-22,9.430132865905762,9.430132865905762,9.204731820961365,9.229106994392165,393075200
2010-11-23,9.290799140930176,9.381683116047006,9.225496524138597,9.34256052918815,519447600
2010-11-24,9.473464965820312,9.491521538756755,9.381680199277035,9.389202565955186,413725200
2010-11-26,9.479484558105469,9.560737535444787,9.417491926724324,9.441566555586178,237585600
2010-11-29,9.535760879516602,9.554117193695816,9.370546819629988,9.494532098039615,445785200
2010-11-30,9.363622665405273,9.460223311737161,9.355196265566354,9.435545997923183,501858000
2010-12-01,9.521615028381348,9.562241112130902,9.479483828426735,9.487608884459485,461750800
2010-12-02,9.574277877807617,9.59985681489856,9.47617211503712,9.555619420947494,462837200
2010-12-03,9.552909851074219,9.58932272519397,9.519806946025138,9.539969712218916,342092800
2010-12-06,9.634465217590332,9.700069149373327,9.582402508194619,9.589023250657904,448481600
2010-12-07,9.57608413696289,9.75002429517679,9.573376052912252,9.744307585996896,391454000
2010-12-08,9.660343170166016,9.660644514750546,9.542978695725498,9.618813868489985,321935600
2010-12-09,9.62272834777832,9.705184277566975,9.600458576973983,9.694050597543374,294151200
2010-12-10,9.64680290222168,9.661548699908682,9.587818907887964,9.619417504980516,262511200
2010-12-13,9.680206298828125,9.782224717853559,9.660044333601757,9.761460063351793,439815600
2010-12-14,9.638678550720215,9.706389490752846,9.599857322477298,9.68201352019767,351008000
2010-12-15,9.64078426361084,9.720230759514044,9.605574354497454,9.629949518207887,417312000
2010-12-16,9.667571067810059,9.708498506215728,9.63296383326963,9.66275598051692,322030800
2010-12-17,9.648305892944336,9.68381633742675,9.636870067295337,9.67900125294296,386929200
2010-12-20,9.696459770202637,9.727757834322855,9.576687700701603,9.678102653617387,385610400
2010-12-21,9.75634479522705,9.762062308167327,9.691644084842471,9.720232453129645,256354000
2010-12-22,9.785235404968262,9.802088207831586,9.73678480211501,9.76116077589224,265921600
2010-12-23,9.738287925720215,9.784932861578953,9.725347785105303,9.780419120671421,223157200
2010-12-27,9.770790100097656,9.793661761020477,9.675694552281422,9.715719557103425,249816000
2010-12-28,9.794565200805664,9.830376202110632,9.782226943152928,9.807805885405385,175924000
2010-12-29,9.789145469665527,9.82405403418585,9.783427154131202,9.817131947337526,163139200
2010-12-30,9.740095138549805,9.795767565115955,9.721738023762317,9.79486513822459,157494400
2010-12-31,9.706993103027344,9.73467904826745,9.669375639567564,9.718729475193244,193508000
2011-01-03,9.917950630187988,9.93871529370382,9.77560821891811,9.799682853371316,445138400
2011-01-04,9.969710350036621,10.006123238598521,9.875215878717519,10.00431758104774,309080800
2011-01-05,10.051259994506836,10.061492050830255,9.915838933980734,9.917344049938777,255519600
2011-01-06,10.043133735656738,10.088875429963458,10.018155887300464,10.07292586479358,300428800
2011-01-07,10.11506175994873,10.121983045155423,9.98806626140874,10.05096212485268,311931200
2011-01-10,10.30555248260498,10.32902522231407,10.146658668999434,10.196613577045158,448560000
2011-01-11,10.281174659729004,10.381084450006519,10.215871280762524,10.378677711312067,444108000
2011-01-12,10.364836692810059,10.365138037479504,10.292010927441842,10.329628385217942,302590400
2011-01-13,10.402755737304688,10.431646256357611,10.347685194324717,10.387107509736886,296780400
2011-01-14,10.487017631530762,10.487017631530762,10.365439917468079,10.409075431442973,308840000
2011-01-18,10.251387596130371,10.37507234873744,9.810516173907756,9.916445692433552,1880998000
2011-01-19,10.196917533874512,10.49063061089233,10.13793432483626,10.483106635603159,1135612800
2011-01-20,10.011543273925781,10.180669231657527,9.934503468696658,10.12439409282165,764789200
2011-01-21,9.83218002319336,10.077743769487512,9.829471135686585,10.044339514142186,754401200
2011-01-24,10.155086517333984,10.155086517333984,9.832181610029233,9.836696155407223,574683200
2011-01-25,10.273957252502441,10.275161827934172,10.068418433155154,10.121383590780738,546868000
2011-01-26,10.347681999206543,10.400345786256644,10.276962446909423,10.320898490564273,506875600
2011-01-27,10.328424453735352,10.37296319865466,10.316989427299596,10.34557779697482,285026000
2011-01-28,10.114457130432129,10.364234878818602,10.037117629169508,10.357313594939516,592057200
2011-01-31,10.2113618850708,10.233029776514211,10.060292548770079,10.105432382105294,377246800
2011-02-01,10.383196830749512,10.401854489500302,10.261317752229674,10.270947926338962,426633200
2011-02-02,10.36182689666748,10.389813375645456,10.3386546995845,10.365739555413388,258955200
2011-02-03,10.335349082946777,10.359424522361744,10.188191575660227,10.346183030683513,393797600
2011-02-04,10.427431106567383,10.433449963578365,10.337451203217503,10.341363058481784,321840400
2011-02-07,10.589335441589355,10.6305626043018,10.461738080149795,10.469261249830792,485021600
2011-02-08,10.68924617767334,10.698876349989867,10.597461410331771,10.643504466341453,381040800
2011-02-09,10.778322219848633,10.803601418791432,10.679314836539282,10.688944203979412,482745200
2011-02-10,10.66938591003418,10.83369752869336,10.472573259861447,10.755153436167767,928550000
2011-02-11,10.738900184631348,10.767488550209936,10.63929010952383,10.675703792844837,367572800
2011-02-14,10.809019088745117,10.818046571750854,10.73468820477256,10.73709574786364,310416400
2011-02-15,10.830686569213867,10.832793571288551,10.759966997290691,10.809320025291758,284174800
2011-02-16,10.927889823913574,10.981154707320998,10.848743047971205,10.857770531228084,481157600
2011-02-17,10.7825345993042,10.841819129792858,10.728967580634272,10.750936808408307,530583200
2011-02-18,10.549610137939453,10.818646583084401,10.518312085502872,10.794872502737881,816057200
2011-02-22,10.189987182617188,10.394322853379586,10.163204488064569,10.296518486191873,872555600
2011-02-23,10.310667991638184,10.37145603372491,10.189991923422443,10.194807812381883,671854400
2011-02-24,10.31849193572998,10.386804755640542,10.18277032981545,10.352799419795874,499900800
2011-02-25,10.477388381958008,10.485513438344217,10.376273979819707,10.39011654942794,380018800
2011-02-28,10.629359245300293,10.684731122138835,10.56646339547189,10.570074709646452,403074000
2011-03-01,10.511990547180176,10.704890430591384,10.46293808421142,10.697367263619242,456136800
2011-03-02,10.596556663513184,10.66366571186194,10.48460833711083,10.53155461685006,602590800
2011-03-03,10.820455551147461,10.827376836146128,10.710914744855437,10.749134091868275,500788400
2011-03-04,10.833694458007812,10.84242139835135,10.765983526121355,10.835800656041,453266800
2011-03-07,10.694059371948242,10.883949864730353,10.572180346837495,10.875824007093527,546123200
2011-03-08,10.706098556518555,10.755452384106311,10.600469617056717,10.68051881410565,356316800
2011-03-09,10.607089042663574,10.67600374664355,10.550814741365592,10.673896745001327,453306000
2011-03-10,10.43254280090332,10.525833442238127,10.379277141812096,10.506271762532949,507539200
2011-03-11,10.592645645141602,10.602577162252702,10.382292593022585,10.392222502962053,471080400
2011-03-14,10.639891624450684,10.7277653270538,10.572181494033876,10.62845579646633,435957200
2011-03-15,10.395231246948242,10.467756463710533,10.234832326518552,10.29501928841482,721081200
2011-03-16,9.931184768676758,10.322100998406695,9.81833403983523,10.292007524287989,1162011200
2011-03-17,10.07052230834961,10.220087297596693,9.950749457653295,10.136426787471482,659422400
2011-03-18,9.95104694366455,10.177651630371678,9.930884179493338,10.145451155177199,753214000
2011-03-21,10.2107572555542,10.223997937625883,10.089178752547856,10.111147982817794,409402000
2011-03-22,10.267937660217285,10.310671557689385,10.205945021760654,10.30886590004972,325922800
2011-03-23,10.207444190979004,10.238440090354864,10.109940342418666,10.210152274067685,372996400
2011-03-24,10.381388664245605,10.41238537787596,10.197516991505193,10.287496900128627,404712000
2011-03-25,10.579103469848633,10.594751695054953,10.443079707259468,10.474678305912109,448910000
2011-03-28,10.545999526977539,10.66276374749805,10.545999526977539,10.627553835270398,309355200
2011-03-29,10.5616455078125,10.5616455078125,10.414187569401566,10.462336805116587,352900800
2011-03-30,10.49152946472168,10.559241201333235,10.455718472455208,10.552017769651085,329406000
2011-03-31,10.48791790008545,10.526738316823486,10.41418892130893,10.423216401936456,274019200
2011-04-01,10.369050025939941,10.580608451144837,10.33113202659434,10.566163996471053,418661600
2011-04-04,10.267635345458984,10.370254861288833,10.183674288682662,10.3615279193309,460084800
2011-04-05,10.1984224319458,10.299536854778525,10.111451926304493,10.141244877265903,482731200
2011-04-06,10.172842025756836,10.349190569313592,10.14575796495066,10.268540272770446,402539200
2011-04-07,10.174041748046875,10.244760492120228,10.112348877041018,10.17464283004959,373447200
2011-04-08,10.083162307739258,10.236338629669875,10.049758850789097,10.229417344673923,377535200
2011-04-11,9.954963684082031,10.101518456172238,9.93149094154598,10.053067854812218,398946800
